news_source,allsides_url,url,bias_rating
Pacific Research Institute,https://www.allsides.com/node/3406,http://www.pacificresearch.org/,75
Pacific Standard,https://www.allsides.com/node/24682,http://www.psmag.com/,72
Paragould Daily Press,https://www.allsides.com/node/18683,http://www.paragoulddailypress.com/,2690
Pat Buchanan,https://www.allsides.com/node/97388,,75
Patriot Post,https://www.allsides.com/node/28708,http://patriotpost.us/,2690
Paul Krugman,https://www.allsides.com/node/20820,,71
Paul Krugman,https://www.allsides.com/node/20820,https://www.nytimes.com/column/paul-krugman,71
Paul Volcker,https://www.allsides.com/node/98346,https://en.wikipedia.org/wiki/Paul_Volcker,73
Paw Paw Courier-Leader,https://www.allsides.com/node/19146,http://www.pawpawcourierleader.com/,2690
PBS NewsHour,https://www.allsides.com/node/12871,http://www.pbs.org/newshour/,73
Peacock Panache,https://www.allsides.com/node/31927,http://www.peacock-panache.com/,71
Peggy Noonan,https://www.allsides.com/node/1906,,75
Peggy Noonan,https://www.allsides.com/node/1906,http://www.peggynoonan.com/,75
Penasee Globe,https://www.allsides.com/node/19147,http://www.mlive.com/wayland/,2690
Peninsula Clarion,https://www.allsides.com/node/18467,http://peninsulaclarion.com/,2690
Penn Live,https://www.allsides.com/node/29161,http://www.pennlive.com/,2690
People for the American Way,https://www.allsides.com/node/248,http://www.pfaw.org,71
Petoskey News Review,https://www.allsides.com/node/19148,http://www.petoskeynews.com/,2690
Pew Research Center,https://www.allsides.com/node/5834,https://www.pewresearch.org/,73
Phys.org,https://www.allsides.com/node/28706,http://phys.org/,73
Physicians for a National Health Program,https://www.allsides.com/node/73273,http://www.pnhp.org/,71
Piers Morgan,https://www.allsides.com/node/74630,,72
Piers Morgan,https://www.allsides.com/node/74630,http://piersmorgan.blogs.cnn.com/,72
Pine Bluff Commercial,https://www.allsides.com/node/18684,http://pbcommercial.com/,2690
Pine River Times,https://www.allsides.com/node/18418,http://www.pinerivertimes.com/apps/pbcs.dll/section?category=prt,2690
Pittsburgh Post-Gazette,https://www.allsides.com/node/71386,http://www.post-gazette.com,74
PJ Media,https://www.allsides.com/node/31953,https://pjmedia.com/,75
Plainwell & Otsego Union Enterprise,https://www.allsides.com/node/19184,http://www.allegannews.com/union-enterprise,2690
Plymouth Observer,https://www.allsides.com/node/19149,http://www.hometownlife.com/section/NEWS15,2690
Polish Times,https://www.allsides.com/node/19171,http://www.mypolishtimes.com/,2690
Politico,https://www.allsides.com/node/88,http://www.politico.com/,72
PoliticusUSA,https://www.allsides.com/node/12913,http://www.politicususa.com/,71
PolitiFact,https://www.allsides.com/node/2088,http://www.politifact.com/,72
Port Huron Times-Herald,https://www.allsides.com/node/19152,http://www.thetimesherald.com/,2690
Portland Press Herald,https://www.allsides.com/node/33330,http://www.pressherald.com/,73
Portland review and Observer,https://www.allsides.com/node/19153,http://www.lansingstatejournal.com/section/portland,2690
Portsmouth Herald,https://www.allsides.com/node/18754,http://www.seacoastonline.com/,2690
Post Searchlight,https://www.allsides.com/node/31920,http://www.thepostsearchlight.com/,2690
Post South,https://www.allsides.com/node/18195,http://www.postsouth.com/,2690
Poynter,https://www.allsides.com/node/100823,https://www.poynter.org/,73
Prager University,https://www.allsides.com/node/2568,http://www.prageru.com,75
Presque Isle County Advance,https://www.allsides.com/node/19159,http://demo.piadvance.com/,2690
PRI (Public Radio International),https://www.allsides.com/node/28689,http://www.pri.org/,73
Princeton University Press Blog,https://www.allsides.com/node/72163,http://blog.press.princeton.edu/,2690
ProCon.org,https://www.allsides.com/node/29495,http://www.procon.org/,2707
Progressive Voices of Iowa,https://www.allsides.com/node/77923,https://progressivevoicesofiowa.com/,71
Project Syndicate,https://www.allsides.com/node/28693,http://www.project-syndicate.org/,2690
Project Veritas,https://www.allsides.com/node/93595,https://www.projectveritas.com/,74
ProPublica,https://www.allsides.com/node/5971,http://www.propublica.org/,72
PXW News,https://www.allsides.com/node/32813,www.pxw.news,73
Quad-City Times,https://www.allsides.com/node/18500,http://www.qctimes.com/,2690
Quartz,https://www.allsides.com/node/32398,http://qz.com/,73
Quinnipiac University,https://www.allsides.com/node/69721,https://www.qu.edu/news-and-events/quinnipiac-university-poll/,73
Ralph Benko,https://www.allsides.com/node/70179,,75
Ralph Benko,https://www.allsides.com/node/70179,http://finance.townhall.com/columnists/ralphbenko/,75
Ralph Benko,https://www.allsides.com/node/70179,http://thepulse2016.com/author/ralph-benko/,75
Ralph Benko,https://www.allsides.com/node/70179,http://www.forbes.com/sites/ralphbenko/,75
Ralph Benko,https://www.allsides.com/node/70179,https://ralphbenko.com,75
RAND Corporation,https://www.allsides.com/node/222,http://www.rand.org,72
Raw Story,https://www.allsides.com/node/8593,http://www.rawstory.com/,71
RealClearPolitics,https://www.allsides.com/node/1908,http://www.realclearpolitics.com/,73
Reason,https://www.allsides.com/node/1969,http://reason.com/,74
Reason,https://www.allsides.com/node/1969,http://reason.org/,74
Reason Foundation,https://www.allsides.com/node/1968,http://reason.org/,74
Record Journal,https://www.allsides.com/node/31939,http://www.myrecordjournal.com/home/,73
RedBlueDictionary.org,https://www.allsides.com/node/72920,http://redbluedictionary.org/,2707
RedCross.org,https://www.allsides.com/node/102667,https://www.redcross.org/,2690
redefinED,https://www.allsides.com/node/18581,http://www.redefinedonline.org/,73
Redford Observer,https://www.allsides.com/node/19154,http://www.hometownlife.com/section/NEWS16,2690
Register-Herald,https://www.allsides.com/node/18757,http://www.register-herald.com/,2690
Religion News Service,https://www.allsides.com/node/28687,http://www.religionnews.com/,2690
Reporter-Herald,https://www.allsides.com/node/18312,http://www.reporterherald.com/,2690
Reuters,https://www.allsides.com/node/3514,http://www.reuters.com/,73
Rev. Jesse Jackson Sr.,https://www.allsides.com/node/70091,,71
Rich Zeoli,https://www.allsides.com/node/80431,,74
Rich Zeoli,https://www.allsides.com/node/80431,http://philadelphia.cbslocal.com/personality/rich-zeoli/,74
Richmond Register,https://www.allsides.com/node/18659,www.richmondregister.com/,2690
Richmond Times Dispatch,https://www.allsides.com/node/31961,http://www.richmond.com/,74
Rick Ungar,https://www.allsides.com/node/8184,,72
Rick Ungar,https://www.allsides.com/node/8184,http://www.forbes.com/sites/rickungar/,72
Right Side News,https://www.allsides.com/node/3490,http://www.rightsidenews.com/,75
Rob Maness,https://www.allsides.com/node/20639,http://www.robmaness.com/,75
Rochester Post,https://www.allsides.com/node/19157,http://www.candgnews.com/About/Post,2690
Rockford Squire,https://www.allsides.com/node/19158,http://rockfordsquire.com/,2690
Rockingham Now,https://www.allsides.com/node/18246,http://www.news-record.com/rockingham_now/,2690
Rod Blagojevich,https://www.allsides.com/node/98915,,73
RollingStone.com,https://www.allsides.com/node/2251,http://www.rollingstone.com/,71
Rome News-Tribune,https://www.allsides.com/node/18415,http://www.northwestgeorgianews.com/,2690
Romeo Observer,https://www.allsides.com/node/19160,http://www.romeoobserver.com/,2690
Rosscommon County Voice,https://www.allsides.com/node/19161,http://roscovoice.com/,2690
Royal Oak Daily Tribune,https://www.allsides.com/node/19162,http://www.dailytribune.com/,2690
RT,https://www.allsides.com/node/72971,https://www.rt.com/,2690
Ruston Daily Leader,https://www.allsides.com/node/18196,http://www.rustonleader.com/,2690
Rutgers Today,https://www.allsides.com/node/100019,https://news.rutgers.edu/,2690
S.E. Cupp,https://www.allsides.com/node/97461,,74
Saagar Enjeti,https://www.allsides.com/node/97113,,73
Saginaw News,https://www.allsides.com/node/19209,http://www.mlive.com/news/saginaw/,2690
Saint Peters Blog,https://www.allsides.com/node/31194,http://www.saintpetersblog.com/,2690
Saline Courier,https://www.allsides.com/node/18685,http://www.bentoncourier.com/,2690
Saline Reporter Journal,https://www.allsides.com/node/19213,http://heritage.com/saline_reporter/,2690
Salisbury Post,https://www.allsides.com/node/18251,http://www.salisburypost.com/,2690
Salon,https://www.allsides.com/node/2889,http://www.salon.com/,71
Sampson Independent,https://www.allsides.com/node/18253,http://www.clintonnc.com/,2690
San Jose Mercury News,https://www.allsides.com/node/18892,http://www.mercurynews.com/,72
Sandusky Tribune,https://www.allsides.com/node/19069,http://sanduskytribune.com/,2690
Sanilac County News,https://www.allsides.com/node/19059,http://sanilaccountynews.mihomepaper.com/,2690
Saugatuck Commercial Record,https://www.allsides.com/node/19215,http://www.allegannews.com/commercial-record,2690
Sault Sainte Marie Evening News,https://www.allsides.com/node/19216,http://www.sooeveningnews.com/,2690
Savannah Morning News,https://www.allsides.com/node/18420,http://savannahnow.com/,2690
Savannah Morning News,https://www.allsides.com/node/18829,http://savannahnow.com/,2690
Science Blog,https://www.allsides.com/node/30537,http://scienceblog.com,2690
Science Daily,https://www.allsides.com/node/71567,https://www.sciencedaily.com/,73
Scientific American,https://www.allsides.com/node/24688,http://www.scientificamerican.com/,73
Scientific American,https://www.allsides.com/node/24690,www.scientificamerican.com,2690
Scott Adams,https://www.allsides.com/node/92677,,73
Scott Adams,https://www.allsides.com/node/92677,https://dilbert.com/,73
Scott Brown,https://www.allsides.com/node/20672,https://www.scottbrown.com/,75
Scott Jennings,https://www.allsides.com/node/97892,,74
Sean Haugh,https://www.allsides.com/node/20638,https://seanhaugh.nationbuilder.com/,73
Sentinel- Record,https://www.allsides.com/node/18686,http://www.hotsr.com/,2690
Seward City News,https://www.allsides.com/node/18468,http://sewardcitynews.com/,2690
SF Weekly,https://www.allsides.com/node/5830,http://www.sfweekly.com/,73
SFGate,https://www.allsides.com/node/5829,http://www.sfgate.com/,72
Shelley Moore Capito,https://www.allsides.com/node/20674,http://www.capitoforsenate.com/,75
Shreveport Times,https://www.allsides.com/node/18197,http://www.shreveporttimes.com/,2690
Sierra Sun,https://www.allsides.com/node/69790,http://www.sierrasun.com/,2690
Sioux-City Journal,https://www.allsides.com/node/18501,http://siouxcityjournal.com/,2690
Sky-Hi Daily News,https://www.allsides.com/node/18416,http://www.skyhidailynews.com/,72
Slate,https://www.allsides.com/node/10692,https://slate.com/,71
Smerconish,https://www.allsides.com/node/83789,http://www.smerconish.com,73
Snopes,https://www.allsides.com/node/74230,http://www.snopes.com,73
Socialist Alternative,https://www.allsides.com/node/33326,http://www.socialistalternative.org/,71
Socialist Worker,https://www.allsides.com/node/88854,https://socialistworker.org/2018,2690
South Haven Tribune,https://www.allsides.com/node/19217,http://www.southhaventribune.net/,2690
South Lyon Herald,https://www.allsides.com/node/19218,http://www.hometownlife.com/VideoNetwork/599611888001/The-South-Lyon-Herald-Local-is-What-Matters,2690
South Oakland Eccentric,https://www.allsides.com/node/19163,http://www.hometownlife.com/,2690
Southeast Advance,https://www.allsides.com/node/18927,http://www.mlive.com/advancenewspapers/,2690
Southwest Daily News,https://www.allsides.com/node/18198,http://www.sulphurdailynews.com/,2690
Southwest Times Record,https://www.allsides.com/node/18687,http://www.swtimes.com/,2690
Spencer Daily Reporter,https://www.allsides.com/node/18502,http://www.spencerdailyreporter.com/,2690
Spinal Column Newsweekly,https://www.allsides.com/node/19088,http://www.spinalcolumnonline.com/,2690
Spokesman Review,https://www.allsides.com/node/31937,http://www.spokesman.com/,72
Springdale Morning News,https://www.allsides.com/node/18688,http://www.nwaonline.com/metro/springdale/,2690
St. Ignace News,https://www.allsides.com/node/19221,http://www.stignacenews.com/,2690
Stacey Abrams,https://www.allsides.com/node/97639,,72
Standard Journal,https://www.allsides.com/node/31922,http://www.rexburgstandardjournal.com/news/,2690
Stanford News,https://www.allsides.com/node/28698,http://news.stanford.edu/,2690
Stanford Social Innovation Review,https://www.allsides.com/node/75889,https://ssir.org,2690
Star News,https://www.allsides.com/node/18259,http://www.starnewsonline.com/,2690
Star Tribune,https://www.allsides.com/node/98786,http://www.startribune.com/,2690
Star Tribune,https://www.allsides.com/node/100961,http://www.startribune.com/,2690
State Journal,https://www.allsides.com/node/18662,http://www.state-journal.com/,72
State Line Observer,https://www.allsides.com/node/18972,http://statelineobserver.com/,2690
Statesboro Herald,https://www.allsides.com/node/18423,http://www.statesboroherald.com/,2690
Statesboro Herald,https://www.allsides.com/node/18830,http://www.statesboroherald.com/,2690
Steamboat Today,https://www.allsides.com/node/18414,http://www.steamboattoday.com/,2690
Steve Forbes,https://www.allsides.com/node/98170,https://www.forbes.com/sites/steveforbes/#545d78afe726,74
Stockbridge Sun Times,https://www.allsides.com/node/19191,http://thesuntimesnews.com/,2690
StoryCorps,https://www.allsides.com/node/93857,https://storycorps.org/,2707
Straitsland Resorter,https://www.allsides.com/node/19126,http://www.resorter.com/,2690
Students Matter,https://www.allsides.com/node/19905,http://studentsmatter.org/,2690
Sturgis Journal,https://www.allsides.com/node/98164,https://www.sturgisjournal.com/,2690
Stuttgart Daily Leader,https://www.allsides.com/node/18689,http://www.stuttgartdailyleader.com/,2690
Summit Daily,https://www.allsides.com/node/18399,http://www.summitdaily.com/,2690
Summit Daily,https://www.allsides.com/node/18412,http://www.summitdaily.com/,2690
Sun Journal,https://www.allsides.com/node/18260,http://www.newbernsj.com/,2690
Suspend Belief Podcast,https://www.allsides.com/node/31606,http://suspendbeliefpodcast.com/,2707
Swartz Creek News,https://www.allsides.com/node/19193,http://swartzcreekview.mihomepaper.com/,2690
Tallahassee Democrat,https://www.allsides.com/node/28762,http://www.tallahassee.com/,73
TechCrunch,https://www.allsides.com/node/23812,http://techcrunch.com/,73
Tecumseh Herald,https://www.allsides.com/node/19164,http://www.tecumsehherald.com/,2690
TED,https://www.allsides.com/node/20485,http://www.ted.com,2690
Teen Vogue,https://www.allsides.com/node/76086,http://www.teenvogue.com/,72
Telegraph Herald,https://www.allsides.com/node/18503,http://www.thonline.com/,2690
Telluride Daily Planet,https://www.allsides.com/node/18433,http://www.telluridenews.com/,2690
Terri Lynn Land,https://www.allsides.com/node/20670,https://terrilynnland.com/,75
Test Clear,https://www.allsides.com/node/100811,https://www.testclear.com/,2690
Texarkana Gazette,https://www.allsides.com/node/18690,http://www.texarkanagazette.com/,2690
The Advance,https://www.allsides.com/node/18780,http://www.theadvancenews.com/,2690
The Advertiser,https://www.allsides.com/node/18187,http://www.theadvertiser.com/,2690
The Advocate,https://www.allsides.com/node/18178,http://theadvocate.com/,2690
The Advocate,https://www.allsides.com/node/18315,http://www.ucdadvocate.com/,2690
The Advocate-Messenger,https://www.allsides.com/node/18600,www.centralkynews.com/amnews/,72
The Albany Herald,https://www.allsides.com/node/18781,http://www.albanyherald.com/,2690
The American Conservative,https://www.allsides.com/node/84011,http://www.theamericanconservative.com,74
The Appeal,https://www.allsides.com/node/99206,https://theappeal.org/,73
The Asheville Tribune,https://www.allsides.com/node/18205,http://www.thetribunepapers.com/category/location/avl/,2690
The Atlantic,https://www.allsides.com/node/3409,http://www.theatlantic.com/,72
The Augusta Chronicle,https://www.allsides.com/node/18785,http://chronicle.augusta.com/,2690
The Biblical Recorder,https://www.allsides.com/node/18206,http://www.brnow.org/,2690
The Boston Globe,https://www.allsides.com/node/8174,http://www.bostonglobe.com/,72
The Breeze,https://www.allsides.com/node/24686,http://www.breezejmu.org/,2690
The Brighton Blade,https://www.allsides.com/node/18330,http://www.thebrightonblade.com/,2690
The Brunswick News,https://www.allsides.com/node/18786,http://www.thebrunswicknews.com/,2690
The Burton New,https://www.allsides.com/node/19037,http://www.mlive.com/burton/,2690
The Cadiz Record,https://www.allsides.com/node/18603,http://www.cadizrecord.com/,72
The Cairo Messenger,https://www.allsides.com/node/18787,http://www.cairomessenger.com/2767/1314/1/home,2690
The Camden News,https://www.allsides.com/node/18670,http://www.camdenarknews.com/,2690
The Canyon County Zephyr,https://www.allsides.com/node/21292,http://www.canyoncountryzephyr.com/,71
The Cap Times,https://www.allsides.com/node/72049,http://host.madison.com/ct,2690
The Carrboro Citizen,https://www.allsides.com/node/18208,http://www.carrborocitizen.com/main/,2690
The Cary News,https://www.allsides.com/node/18209,http://www.carynews.com/,2690
The Catham Journal,https://www.allsides.com/node/18213,http://www.chathamjournal.com/weekly/,2690
The Center Square - Michigan,https://www.allsides.com/node/98165,https://www.thecentersquare.com/michigan/,73
The Charlotte Jewish News,https://www.allsides.com/node/18211,http://charlottejewishnews.org/,2690
The Charlotte Observer,https://www.allsides.com/node/18212,http://www.charlotteobserver.com/,2690
The Citizen,https://www.allsides.com/node/18743,http://thecitizen.villagesoup.com/,2690
The College Fix,https://www.allsides.com/node/80607,https://www.thecollegefix.com/,75
The Colorado Daily,https://www.allsides.com/node/18338,http://www.coloradodaily.com/,2690
The Colorado Statesman,https://www.allsides.com/node/18335,http://www.coloradostatesman.com/,2690
The Coloradoan,https://www.allsides.com/node/18311,http://www.coloradoan.com/,2690
The Commercial Appeal,https://www.allsides.com/node/31201,http://www.commercialappeal.com/,72
The Courier,https://www.allsides.com/node/18671,http://www.couriernews.com/,2690
The Courier-Journal,https://www.allsides.com/node/18605,http://www.courier-journal.com/,72
The Covington News,https://www.allsides.com/node/18789,http://www.covnews.com/,2690
The Crested Butte News,https://www.allsides.com/node/18332,http://www.crestedbuttenews.com/,2690
The Daily Advance,https://www.allsides.com/node/18216,http://www.dailyadvance.com/,2690
The Daily Caller,https://www.allsides.com/node/71799,http://dailycaller.com/,75
The Daily Citizen,https://www.allsides.com/node/18672,http://www.thedailycitizen.com/,2690
The Daily Citizen,https://www.allsides.com/node/18790,http://www.daltondailycitizen.com/,2690
The Daily Dispatch,https://www.allsides.com/node/18217,http://www.hendersondispatch.com/,2690
The Daily Dot,https://www.allsides.com/node/97852,https://www.dailydot.com/,72
The Daily Herald,https://www.allsides.com/node/18218,http://www.rrdailyherald.com/,2690
The Daily Iowegian,https://www.allsides.com/node/18481,http://www.dailyiowegian.com/,2690
The Daily Record,https://www.allsides.com/node/18219,http://www.mydailyrecord.com/ee/dunndailyrecord/index.php,2690
The Daily Reflector,https://www.allsides.com/node/18220,http://www.reflector.com/,2690
The Daily Show (humor),https://www.allsides.com/node/874,http://www.thedailyshow.com/,72
The Daily Southerner,https://www.allsides.com/node/18221,http://archives.dailysoutherner.com/,2690
The Daily Tar Heel,https://www.allsides.com/node/18222,http://www.dailytarheel.com/,2690
The Daily Wildcat,https://www.allsides.com/node/25314,http://www.wildcat.arizona.edu/,2690
The Daily Wire,https://www.allsides.com/node/71103,http://www.dailywire.com/,75
The Daily World,https://www.allsides.com/node/18194,http://www.dailyworld.com/,2690
The Daily World,https://www.allsides.com/node/18674,http://www.helena-arkansas.com/,2690
The Dallas Morning News,https://www.allsides.com/node/25325,http://www.dallasnews.com/,73
The Dartmouth,https://www.allsides.com/node/18746,http://www.thedartmouth.com/,2690
The Delaware County Daily Times,https://www.allsides.com/node/24667,http://www.delcotimes.com/,72
The Denver Channel,https://www.allsides.com/node/17995,http://www.thedenverchannel.com,2690
The Denver Post,https://www.allsides.com/node/18305,http://www.denverpost.com/,2690
The Diplomat,https://www.allsides.com/node/29158,http://thediplomat.com/,2690
The Dispatch,https://www.allsides.com/node/101802,https://thedispatch.com/,74
The Dominion Post,https://www.allsides.com/node/18762,http://www.herald-dispatch.com/,2690
The Dominion Post,https://www.allsides.com/node/18912,http://www.thedpost.com/,2690
The Durango Herald,https://www.allsides.com/node/18313,http://www.durangoherald.com/,2690
The Economist,https://www.allsides.com/node/3407,http://www.economist.com/,72
The Elkin Tribune,https://www.allsides.com/node/18262,http://www.elkintribune.com/,2690
The Epoch Times,https://www.allsides.com/node/90835,https://www.theepochtimes.com,75
The Evening Time,https://www.allsides.com/node/18675,http://www.helena-arkansas.com/,2690
The Farmerville Gazette,https://www.allsides.com/node/18182,http://www.fgazette.com/,2690
The Fayetteville Observer,https://www.allsides.com/node/18225,http://www.fayobserver.com/,2690
The Federalist,https://www.allsides.com/node/31197,http://thefederalist.com/,75
The Flip Side,https://www.allsides.com/node/90321,https://www.theflipside.io/,2707
The Floyd County Times,https://www.allsides.com/node/18606,www.floydcountytimes.com/,2690
The Flume,https://www.allsides.com/node/18344,http://www.theflume.com/,2690
The Fort Morgan Times,https://www.allsides.com/node/18343,http://www.fortmorgantimes.com/,2690
The Franklinton Era-Leader,https://www.allsides.com/node/18183,http://www.era-leader.com/,2690
The Gateway Pundit,https://www.allsides.com/node/72973,http://www.thegatewaypundit.com/,75
The Globe and Mail,https://www.allsides.com/node/98799,https://www.theglobeandmail.com/,73
The Goldsboro News-Argus,https://www.allsides.com/node/18227,http://www.newsargus.com/,2690
The Greater Good Science Center,https://www.allsides.com/node/98017,https://greatergood.berkeley.edu,2690
The Greeley Tribune,https://www.allsides.com/node/18431,http://www.greeleytribune.com/,2690
The Grey Area News,https://www.allsides.com/node/18230,http://www.greyareanews.com/,2690
The Guardian,https://www.allsides.com/node/14782,https://www.theguardian.com/us,72
The Hammond Daily Star,https://www.allsides.com/node/18185,http://www.hammondstar.com/,2690
The Harlan Daily Enterprise,https://www.allsides.com/node/18608,www.harlandaily.com/,2690
The Hartwell Sun,https://www.allsides.com/node/18857,http://www.thehartwellsun.com/,2690
The Hawk Eye,https://www.allsides.com/node/18488,http://www.thehawkeye.com/,2690
The Herald Democrat,https://www.allsides.com/node/18393,http://www.leadvilleherald.com/,2690
The Herald Times,https://www.allsides.com/node/18417,http://www.theheraldtimes.com/,2690
The Herald-Sun,https://www.allsides.com/node/18231,http://www.heraldsun.com/,2690
The Heritage Foundation,https://www.allsides.com/node/226,http://www.heritage.org/,74
The Hill,https://www.allsides.com/node/24614,https://www.thehill.com,73
The Hollywood Reporter,https://www.allsides.com/node/101793,https://www.hollywoodreporter.com/,2690
The Hoya,https://www.allsides.com/node/71475,http://www.thehoya.com/,2690
The Imaginative Conservative,https://www.allsides.com/node/98178,https://theimaginativeconservative.org/,75
The Independent,https://www.allsides.com/node/18628,http://www.dailyindependent.com/,2690
The Independent Weekly,https://www.allsides.com/node/18175,http://web.archive.org/web/20050306231421/http://www.theind.com/index.asp,2690
The Information,https://www.allsides.com/node/88070,https://www.theinformation.com/,2690
The Intelligencer,https://www.allsides.com/node/18914,http://www.theintelligencer.net/,2690
The Intercept,https://www.allsides.com/node/70474,https://theintercept.com,71
The Justice,https://www.allsides.com/node/26877,http://www.thejustice.org/,72
The Keene Sentinel,https://www.allsides.com/node/18750,http://www.sentinelsource.com/,2690
The Kentucky Standard,https://www.allsides.com/node/18630,www.kystandard.com/,2690
The Korea Herald,https://www.allsides.com/node/31204,http://www.koreaherald.com/index.php,73
The Lamar Ledger,https://www.allsides.com/node/18401,http://www.lamarledger.com/,2690
The Leader and the Kalkaskian,https://www.allsides.com/node/18925,http://morningstarpublishing.com/leader_and_kalkaskian/,2690
The Libertarian Republic,https://www.allsides.com/node/16010,http://thelibertarianrepublic.com/,74
The Log Cabin Democrat,https://www.allsides.com/node/18680,http://thecabin.net/,2690
The Macon Telegraph,https://www.allsides.com/node/18430,http://www.macon.com/,2690
The Massachusetts Daily Collegian,https://www.allsides.com/node/71406,http://dailycollegian.com,2690
The Media Briefing,https://www.allsides.com/node/76092,https://www.themediabriefing.com/,2690
The Messenger,https://www.allsides.com/node/18493,http://www.messengernews.net/,2690
The Moultrie Observer,https://www.allsides.com/node/18366,http://www.moultrieobserver.com/,2690
The Moultrie Observer,https://www.allsides.com/node/18864,http://www.moultrieobserver.com/,2690
The Mountain Jackpot,https://www.allsides.com/node/18410,http://www.mountainjackpot.com/,2690
The Mountain Mail,https://www.allsides.com/node/18409,http://www.themountainmail.com/,2690
The Mountain-Ear,https://www.allsides.com/node/18403,http://themtnear.com/,2690
The Nation,https://www.allsides.com/node/12196,http://www.thenation.com,71
The National Pulse,https://www.allsides.com/node/100578,https://thenationalpulse.com/,75
The New Yorker,https://www.allsides.com/node/14787,https://www.newyorker.com/,71
The News Observer,https://www.allsides.com/node/18210,http://www.newsobserver.com/#navlink=navbar,2690
The News Orlean Tribune,https://www.allsides.com/node/18192,http://www.neworleanstribune.com/,2690
The News Star,https://www.allsides.com/node/18191,http://www.thenewsstar.com/,2690
The News-enterprise,https://www.allsides.com/node/18652,www.thenewsenterprise.com/,2690
The News-Herald,https://www.allsides.com/node/19219,http://www.thenewsherald.com/,2690
The Observer (New York),https://www.allsides.com/node/33300,http://observer.com/,73
The Ocilla Star,https://www.allsides.com/node/18866,http://www.theocillastar.com/2689/1328/1/this-weeks-issue,2690
The Oldham Era,https://www.allsides.com/node/18653,www.oldhamera.com/,2690
The Oldham Era,https://www.allsides.com/node/18654,www.oldhamera.com/,2690
The Onion,https://www.allsides.com/node/97983,https://www.theonion.com/,2690
The Oracle,https://www.allsides.com/node/31935,http://www.usforacle.com/,73
The Ouachita Citizen,https://www.allsides.com/node/18200,http://www.hannapub.com/ouachitacitizen/,2690
The Paducah Sun,https://www.allsides.com/node/18655,https://www.allsides.com/www/paducahsun.com/,2690
The Pagosa Springs Sun,https://www.allsides.com/node/18419,http://www.pagosasun.com/,2690
The Paintsville Herald,https://www.allsides.com/node/18656,www.paintsvilleherald.com/,2690
The Parkersburg News and Sentinal,https://www.allsides.com/node/18913,http://www.newsandsentinel.com/,2690
The Philadelphia Inquirer,https://www.allsides.com/node/25316,http://www.philly.com/,72
The Pilot,https://www.allsides.com/node/18244,http://www.thepilot.com/,2690
The Pioneer News,https://www.allsides.com/node/18657,www.pioneernews.net/,2690
The Pontiac News,https://www.allsides.com/node/19151,http://www.thepontiacnews.com/,2690
The Post Millennial,https://www.allsides.com/node/93878,https://www.thepostmillennial.com/,74
The Post-Serachlight,https://www.allsides.com/node/18867,http://www.thepostsearchlight.com/,2690
The Pueblo Chieftain,https://www.allsides.com/node/18308,http://www.chieftain.com/,2690
The Raleigh Telegram,https://www.allsides.com/node/18245,http://raleightelegram.com/,2690
The Red and Black,https://www.allsides.com/node/31986,http://www.redandblack.com/,73
The Reliable Bias,https://www.allsides.com/node/18304,http://reliablebias.com/home/,73
The Republican,https://www.allsides.com/node/21755,https://www.therepublicannews.com/,73
The Resurgent,https://www.allsides.com/node/91866,https://theresurgent.com/,75
The Roanoke-Chowan News-Herald,https://www.allsides.com/node/18247,http://www.roanoke-chowannewsherald.com/,2690
The Robesonian,https://www.allsides.com/node/18248,http://www.robesonian.com/,2690
The Rockdale Citizen,https://www.allsides.com/node/18406,http://www.rockdalecitizen.com/,2690
The Rockdale Citizen,https://www.allsides.com/node/18868,http://www.rockdalecitizen.com/,2690
The Rockdale News,https://www.allsides.com/node/18411,http://www.rockdalenews.com/,2690
The Rockdale News,https://www.allsides.com/node/18827,http://www.rockdalenews.com/,2690
The Rocky Mount Telegram,https://www.allsides.com/node/18249,http://www.rockymounttelegram.com/news,2690
The Rocky Mount Telegram,https://www.allsides.com/node/18250,http://www.rockymounttelegram.com/news,2690
The Sacramento Bee,https://www.allsides.com/node/71384,http://www.sacbee.com/,72
The Sanford Herald,https://www.allsides.com/node/18254,http://www.sanfordherald.com/,2690
The Saturday Evening Post,https://www.allsides.com/node/80609,https://www.saturdayeveningpost.com/,73
The Seattle Times,https://www.allsides.com/node/72647,https://www.seattletimes.com/,73
The Sentinel News,https://www.allsides.com/node/18661,http://www.sentinelnews.com/,2690
The Sentinel-Echo,https://www.allsides.com/node/18660,http://www.sentinel-echo.com/,2690
The Shelby Star,https://www.allsides.com/node/18258,http://www.shelbystar.com/,2690
The Stanly News and Press,https://www.allsides.com/node/18257,http://www.thesnaponline.com/,2690
The State Press,https://www.allsides.com/node/71408,www.statepress.com,2690
The Technique,https://www.allsides.com/node/18424,http://nique.net/,2690
The Telegraph (Georgia),https://www.allsides.com/node/18831,http://www.macon.com/,2690
The Telegraph - UK,https://www.allsides.com/node/68538,http://www.telegraph.co.uk/,74
The Texan,https://www.allsides.com/node/96762,https://thetexan.news/,74
The Texas Tribune,https://www.allsides.com/node/97066,https://www.texastribune.org/,72
The Thread,https://www.allsides.com/node/100128,https://www.thethreadweekly.com/,2707
The Tifton Gazette,https://www.allsides.com/node/18833,http://www.tiftongazette.com/,2690
The Times of Israel,https://www.allsides.com/node/73704,http://timesofisrael.com,2690
